ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/03/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/03/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/03/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/03/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/03/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/04/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/04/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/04/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/04/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);09/04/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/04/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/04/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/04/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/04/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/04/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/04/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);20/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);22/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/04/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/04/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/04/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/04/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/04/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/04/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/05/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/05/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/05/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);08/05/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);08/05/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);09/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/05/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/05/2021;FEMENINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/05/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/05/2021;MASCULINO;ADOLESCENTES;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/05/2021;FEMENINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/05/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);20/05/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);22/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/05/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/05/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/05/2021;MASCULINO;ADULTOS;11001000;8
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/05/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/05/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/05/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/06/2021;MASCULINO;ADOLESCENTES;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/06/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/06/2021;FEMENINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/06/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/06/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/06/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/06/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/06/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/06/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);20/06/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);22/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/06/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);24/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);25/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/06/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/06/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/06/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/06/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/07/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);08/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);09/07/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/07/2021;MASCULINO;ADOLESCENTES;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/07/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/07/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/07/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/07/2021;MASCULINO;ADULTOS;11001000;6
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/07/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/07/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/07/2021;MASCULINO;ADOLESCENTES;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);22/07/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);24/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);25/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/07/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/07/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/07/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/07/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/08/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/08/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/08/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/08/2021;MASCULINO;ADOLESCENTES;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);08/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);09/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/08/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/08/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/08/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);20/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/08/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/08/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);24/08/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);25/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/08/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/08/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/08/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/08/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/09/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/09/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/09/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/09/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);08/09/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);20/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);22/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);24/09/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/09/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/09/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/09/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/10/2021;MASCULINO;ADULTOS;11001000;6
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/10/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/10/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/10/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);08/10/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);09/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/10/2021;MASCULINO;ADULTOS;11001000;5
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/10/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/10/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/10/2021;FEMENINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/10/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/10/2021;MASCULINO;ADULTOS;11001000;4
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);25/10/2021;MASCULINO;ADULTOS;11001000;2
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/10/2021;MASCULINO;ADULTOS;11001000;1
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/10/2021;MASCULINO;ADULTOS;11001000;6
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/10/2021;MASCULINO;ADULTOS;11001000;3
ARMA DE FUEGO;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/11/2021;MASCULINO;ADULTOS;11001000;3
